Video ID,Cleaned Comment,Movie Rating,Volgur Comment,Movie Category
3e5vmo0xWeI,Superb,Very Good,No,Not Able to Judge
3e5vmo0xWeI,Please don t post ve comments bro.movie bavundhi flop ani ndhuku spread chesthunnaru bro.,Very Good,No,Not Able to Judge
3e5vmo0xWeI,Movie lo cringe antha aa lovetrack and ananya.nuvvu aa matter ee lepesav endhanna😂😂😂😂,Poor,No,Not Able to Judge
3e5vmo0xWeI,Bro over action movie,Not Good,No,Not Able to Judge
3e5vmo0xWeI,Only heart attack was average and ism was passable. Migutha antha rod,Not Good,No,Not Able to Judge
3e5vmo0xWeI,"Anna .morning morning benefit show ki vellam , ma kastam evaritho cheppukovali 🤦🏻 life lo first time 150 waste chesaam emo anipinchindhi",Poor,No,Not Able to Judge
3e5vmo0xWeI,"seen the movie except fights , nothing could be said like there s story and those shit songs omfg !! But fights only were awesome .",Not Good,No,Not Able to Judge
3e5vmo0xWeI,Super,Very Good,No,Not Able to Judge
3e5vmo0xWeI,cringe director and writer puri 🤭,Poor,No,Not Able to Judge
3e5vmo0xWeI,Super Biggest disaster liger movie నేను చెప్పాను కదా చెప్పినప్పుడు వినాలి కాద అస్సలు ఎవ్వడు అయిన సినిమా అంటరా దీని సినిమాలో కొండబాబు ఓవర్ యాక్టింగ్ డైరెక్టర్ పూరి తాత. Charmi అంటి. కరుణ్ జోహర్ తాత కలిసి తీసిన సినిమా దెబ్బ వేసింది అబ్బ 🤣😂 హీరోయిన్ talent అయితే మామూలుగ లేదు సినిమాలో జట్టు పట్టుకుంటున్నారు థియేటర్లో అభిమానులు మొన్న interview లో హీరోయిని what is the your talent మేడమ్ అని అడిగితే అబ్బ నాకు సిగ్గు వేస్తుంది బాబు 🧏 నా talent ఎంటి అంటే నాలికతో ముక్కు పట్టుకుంటాను అని చెప్పింది అప్పుడే అర్ధం అయ్యింది సినిమా గోవింద అని సినిమా కి ఎవ్వడు వెళ్లకండి డబ్బులు బొక్క టైం కూడ బొక్క పని పాట లేని ఏదవ లు పోర బోకు ఏదవలు వెళ్లతారు ఈ సినిమాకి బాబు అనకోండ దేవరకొండ నీకు చాల కోవ్వు ఉంది బలుపు. పోగరు. ఉంది తగ్గించుకో లేకపోతే కనుమరుగు అయిపోతావు సినిమా పరిశ్రమలో టైం ఎప్పుడు ఒక్కే లాగ ఉండదు అనకోండ బాబు ముందు నువ్వు ఎవడికి పుట్టినవో చెప్పుకోరా జంతువుల కి పుడితే చెప్పుకోకు రా.,Poor,No,Not Able to Judge
183K46wLK-g,Super movie chudandee,Very Good,No,Not Able to Judge
183K46wLK-g,Wild rod😂😂😂,Poor,No,Not Able to Judge
183K46wLK-g,Movie బాగుంది.night చూసాను.కొత్త అఖిల్ కనపడ్డాడు.క్లైమాక్స్ వీక్. కానీ మూవీ బాగుంది.👍👍👍👍👍👍 అఖిల్ అయ్యగారు,Neutral,No,Not Able to Judge
183K46wLK-g,AGENT MOVIE chala bagundhi,Very Good,No,Not Able to Judge
183K46wLK-g,"Movie bagundi , Akkineni Fans Report this channel 💥💥💥",Neutral,No,Not Able to Judge
183K46wLK-g,😅 wild roaddddd,Poor,No,Not Able to Judge
183K46wLK-g,Super movi,Very Good,No,Not Able to Judge
183K46wLK-g,Me also wild bro after Watching movie. feeling too much headhake,Poor,Yes,Not Able to Judge
183K46wLK-g,Movie bagundi bro spy movie chuse valaki nachutundi,Neutral,No,Not Able to Judge
183K46wLK-g,Movie worst,Poor,No,Not Able to Judge
183K46wLK-g,Movie pedda rod utter flop,Poor,No,Not Able to Judge
183K46wLK-g,kotha review memes type lo baga cheppavu anna 😂😂 But movie disappoints,Poor,No,Not Able to Judge
183K46wLK-g,10000 mm rod bayaa😅😅😅😅 same to same feeling nakem anipenchindho niku ade anipenchinadhuku oka chinna manovedhana ..etlu movie chudaleka madhyalo vachina nee subscriber nee nenu😢😢😢,Poor,No,Not Able to Judge
183K46wLK-g,As you said it is a wild rod,Poor,No,Not Able to Judge
183K46wLK-g,Waste movie,Poor,No,Not Able to Judge
183K46wLK-g,Govenda govenda,Poor,No,Not Able to Judge
183K46wLK-g,Average,Neutral,No,Not Able to Judge
183K46wLK-g,Reviews changes from person to person This movie may rod for you. you should not say don t watch the movie. Neeku rod dhiguthadi,Poor,Yes,Not Able to Judge
183K46wLK-g,"Rod movie, evariki rod kavalo vallu movie ki vellochhu 🙏",Poor,No,Not Able to Judge
183K46wLK-g,Wild saala rod,Poor,No,Not Able to Judge
183K46wLK-g,Thanks for review bro. Very honest review. Bokka movie. Time waste. Dont waste your time money,Poor,No,Not Able to Judge
183K46wLK-g,Naakaithe Rodd friends Assalu nachaledhu 😂,Poor,No,Not Able to Judge
183K46wLK-g,Movie ticket bookaaa,Poor,No,Not Able to Judge
183K46wLK-g,Movie parledhu bro 1 time chudochhu different story,Neutral,No,Not Able to Judge
183K46wLK-g,Chettha movie 🥺🥺😊,Poor,No,Not Able to Judge
183K46wLK-g,Ippude 1st half ayindi headache vachindhi worst movie 😢,Poor,No,Not Able to Judge
183K46wLK-g,Perfect bro. Wild I am the best Unpredictable 😅 Torture 😢 Papam Akhil Sir,Poor,No,Not Able to Judge
183K46wLK-g,Worst movie,Poor,No,Not Able to Judge
183K46wLK-g,Trailer chusinapude flop.,Poor,No,Not Able to Judge
183K46wLK-g,Rodddd rombolaaa,Poor,No,Not Able to Judge
183K46wLK-g,Nenu ippude movie choosa.. Movie antha dharunam gha em ledhu bro. Okasari chooda vaschu. Naa varuku ayithe bagundhi.,Neutral,No,Not Able to Judge
183K46wLK-g,Flop nayi utter flop bhol 😂😂,Poor,No,Not Able to Judge
183K46wLK-g,Govinda 🙏 Govinda,Poor,No,Not Able to Judge
183K46wLK-g,"Movie chusaa pedda rod padindi .,",Poor,No,Not Able to Judge
183K46wLK-g,This is not a spy movie . This is just a Telugu flop movie,Poor,No,Not Able to Judge
183K46wLK-g,Good movie bro 🏻,Neutral,No,Not Able to Judge
183K46wLK-g,Flop flop flop flop,Poor,No,Not Able to Judge
183K46wLK-g,Nenu movie chusaa chala worst ga undhi,Poor,No,Not Able to Judge
183K46wLK-g,Rod agent🤢,Poor,No,Not Able to Judge
183K46wLK-g,Wild rod aa😄😄😄,Poor,No,Not Able to Judge
183K46wLK-g,Movie was good,Neutral,No,Not Able to Judge
183K46wLK-g,Govinda gooovindaaa😂😂😂,Poor,No,Not Able to Judge
183K46wLK-g,Thumbnail Perfect👍 Boring Movie,Not Good,No,Not Able to Judge
183K46wLK-g,Another liger bro. Disaster,Poor,No,Not Able to Judge
183K46wLK-g,Same feeling rod ka rod😢,Poor,No,Not Able to Judge
183K46wLK-g,Flop Star 😂😂😂,Poor,No,Not Able to Judge
183K46wLK-g,Good,Neutral,No,Not Able to Judge
183K46wLK-g,Move assaam 😳,Poor,No,Not Able to Judge
183K46wLK-g,80crs govind govind 🙏,Poor,No,Not Able to Judge
183K46wLK-g,Akhil acting bagundi. Nuv chepindhi wrong. Movie average. You always judge movies easily. I think you re not movie buff.,Neutral,No,Not Able to Judge
183K46wLK-g,Wild rodda😂,Poor,No,Not Able to Judge
183K46wLK-g,CHETTA MOVIE,Poor,No,Not Able to Judge
183K46wLK-g,Nice review nenu chusaa movie bagaledu,Not Good,No,Not Able to Judge
183K46wLK-g,Bro nijamga chepthunna eh nagitive reviews nammakandi ippude chusi vasthunna bomma blockbuster ah hero entry heroine acting and andaru acting kummesaru intervel twist ki ayithe mind pothundi lopala climax kuda awesome Ane cheppali bgm is soul of the movie mothaniki Sai dharam tej ki hit padindi virupaksha blockbuster movie,Excellent,No,Not Able to Judge
183K46wLK-g,ROD SAALEE,Poor,No,Not Able to Judge
183K46wLK-g,Akhil acting baledu 😂 🔥 Nu okadive mowa chepav dhiryam ga,Not Good,No,Not Able to Judge
183K46wLK-g,150 bokka,Poor,No,Not Able to Judge
183K46wLK-g,Ayyagaru Baga petaru Rod,Poor,No,Not Able to Judge
183K46wLK-g,Pooja ceremony appude doubt icchindi teaser occhinappudu Assam ani ardhamypoindi,Poor,No,Not Able to Judge
183K46wLK-g,Wild Rod🤣🤣🤣,Poor,No,Not Able to Judge
183K46wLK-g,poyam mosam😂,Poor,No,Not Able to Judge
183K46wLK-g,Wild rod😂😂😂😂😂,Poor,No,Not Able to Judge
183K46wLK-g,Meru rod annaru ante pedda rod ee bro. Money save aithe,Poor,No,Not Able to Judge
183K46wLK-g,Wailed rod new word,Poor,No,Not Able to Judge
183K46wLK-g,Worst movie,Poor,No,Not Able to Judge
183K46wLK-g,Correct bro bad experience 😢,Poor,No,Not Able to Judge
183K46wLK-g,Nachaledhu anthe 😀,Not Good,No,Not Able to Judge
183K46wLK-g,Super hit 🎯,Very Good,No,Not Able to Judge
183K46wLK-g,Wild Rod Movie 😁,Poor,No,Not Able to Judge
GZ6p4-TXFHo,Very good,Very Good,No,Not Able to Judge
GZ6p4-TXFHo,Bochu laa vundi movie,Poor,Yes,Not Able to Judge
GZ6p4-TXFHo,Bro iam seeing the 2 times super bro movie ehyni salurlu chinina thapuledhu,Very Good,No,Not Able to Judge
GZ6p4-TXFHo,Hii,Poor,No,Not Able to Judge
GZ6p4-TXFHo,Songs bgms rod,Not Good,No,Not Able to Judge
GZ6p4-TXFHo,Pedda biscuit movie villian role super ram parledu kriti shetty ki assalu acting bokka radu ani niruoinchindi parama routine screen play dabbulu bokka ehg mvie vediki ela nachindo naku ardam kaley,Poor,No,Not Able to Judge
GZ6p4-TXFHo,Routine rodda movie la undi bro.,Poor,No,Not Able to Judge
GZ6p4-TXFHo,Ippudu 1st show ki velli vaccha anna stunning gaa undi movie super hit💥👌,Very Good,No,Not Able to Judge
GZ6p4-TXFHo,Cinema is not good,Not Good,No,Not Able to Judge
GZ6p4-TXFHo,Movie bagundi anna,Neutral,No,Not Able to Judge
GZ6p4-TXFHo,Movie Average Bro,Neutral,No,Not Able to Judge
GZ6p4-TXFHo,Good,Neutral,No,Not Able to Judge
GZ6p4-TXFHo,iron rod hahaha,Poor,No,Not Able to Judge
GZ6p4-TXFHo,Waste movie bro pata chinta Kaya pachadi la undhi movie money bokka adi acting super,Poor,No,Not Able to Judge
GZ6p4-TXFHo,Baagundi kaani Flop Avutundi,Not Good,No,Not Able to Judge
GZ6p4-TXFHo,Movie bagundii broo,Neutral,No,Not Able to Judge
GZ6p4-TXFHo,Movie bokka bokka 1st half super 2nd half rotta story best Edina vunda ante Aadii Raam ni kodataaadu picha kottudu,Poor,No,Not Able to Judge
a7TokaJwH14,Cinema flop,Poor,No,Not Able to Judge
a7TokaJwH14,Yeah republic movie is one of my favourite movies. Aishwarya Rajesh acting peaks and climax super good 👍😎🤟,Very Good,No,Not Able to Judge
a7TokaJwH14,"Ee movie flop ki karanam Hero chala Baga chesadu no doubt but pedda Hero ni pettalsindhi real democracy movie,, climax chipesaru 😢😢",Poor,No,Not Able to Judge
a7TokaJwH14,Excellent movie,Excellent,No,Not Able to Judge
a7TokaJwH14,Climax aithe mindblowing 🔥🔥,Excellent,No,Not Able to Judge
a7TokaJwH14,Super hit,Very Good,No,Not Able to Judge
a7TokaJwH14,Climax mind blowing bro,Very Good,No,Not Able to Judge
a7TokaJwH14,"Wow, it s a great movie",Excellent,No,Not Able to Judge
a7TokaJwH14,"Ippude mv chusa, excellent",Excellent,No,Not Able to Judge
a7TokaJwH14,Super movie 👌👌👍,Very Good,No,Not Able to Judge
a7TokaJwH14,Outstanding movie bro Plz watch all 😭😭😭😭👌👌👌👌,Excellent,No,Not Able to Judge
a7TokaJwH14,Bro movie worst ga undi. Second off too lag don t even director know correct path. He don t even know how make ending. Complete movie deviated from main point,Poor,No,Not Able to Judge
a7TokaJwH14,Movie ithe superb undi cheruvu dagara seen highlet,Very Good,No,Not Able to Judge
a7TokaJwH14,Movie block buster,Excellent,No,Not Able to Judge
a7TokaJwH14,Movie super bro I love this movie,Very Good,No,Not Able to Judge
a7TokaJwH14,Movie Super undi 👌👌👌,Very Good,No,Not Able to Judge
a7TokaJwH14,Cinema aithe super undi ra naayana,Very Good,No,Not Able to Judge
a7TokaJwH14,2nd half 30minels slow untadi movie.finally movie excellent,Excellent,No,Not Able to Judge
a7TokaJwH14,Waste of time movie,Poor,No,Not Able to Judge
a7TokaJwH14,Movie 👌👌👌,Very Good,No,Not Able to Judge
a7TokaJwH14,Good movie. deva katta sir,Neutral,No,Not Able to Judge
a7TokaJwH14,Super undhi bro movie a last climax matram mind blowing twist asalu,Very Good,No,Not Able to Judge
a7TokaJwH14,Movie average brooo,Neutral,No,Not Able to Judge
a7TokaJwH14,"Super,hit",Very Good,No,Not Able to Judge
a7TokaJwH14,super movie,Very Good,No,Not Able to Judge
a7TokaJwH14,REALLY SUPERB MOVIE BRO I LOVED IT A LOT,Very Good,No,Not Able to Judge
a7TokaJwH14,No is real good movies all scenes super brother please support,Very Good,No,Not Able to Judge
a7TokaJwH14,మూవీ సూపర్ బ్రో,Very Good,No,Not Able to Judge
a7TokaJwH14,Nice movie bro 👌👌👌🔥🔥🔥,Neutral,No,Not Able to Judge
a7TokaJwH14,Movie Chala బాగుంది.,Very Good,No,Not Able to Judge
a7TokaJwH14,Block buster hit movie 😎😎,Excellent,No,Not Able to Judge
a7TokaJwH14,Super movie.deva katta diraction super,Very Good,No,Not Able to Judge
a7TokaJwH14,Movie ni realistic ga teesaru climax highlight,Very Good,No,Not Able to Judge
a7TokaJwH14,Superb movie,Very Good,No,Not Able to Judge
a7TokaJwH14,Super move 👌👌👌,Very Good,No,Not Able to Judge
a7TokaJwH14,Movie nice,Very Good,No,Not Able to Judge
a7TokaJwH14,Super hit movie,Very Good,No,Not Able to Judge
a7TokaJwH14,Movie is average. But climax is unexpected 😮,Neutral,No,Not Able to Judge
a7TokaJwH14,Climax super,Neutral,No,Not Able to Judge
a7TokaJwH14,Movie super asal climax aithe excellent,Excellent,No,Not Able to Judge
a7TokaJwH14,Super moive brother,Very Good,No,Not Able to Judge
a7TokaJwH14,All the dialogues 👍👌🙏,Neutral,No,Not Able to Judge
a7TokaJwH14,"Only one word about the movie is we can t change the system because we are sticked into the system loop , climax was unexpected . Devakatta sir direction and sdt screenpresence just awesome . Very satisfied with the movie",Excellent,No,Not Able to Judge
a7TokaJwH14,Movie super 💓,Excellent,No,Not Able to Judge
a7TokaJwH14,Saidharamtej ee movie tho oka metttu ekkindu tej enni movie lo ee feeling rale kani ee movie chusaka full happy proudness tho coller egaresukoni mari bayatiki vochina manchi power full hit tej ki tej carrier lone the best movie edhi Republic 🔥,Very Good,No,Not Able to Judge
a7TokaJwH14,Aa climax chusi brain mingindi .. superb movie 👑🎉,Very Good,No,Not Able to Judge
a7TokaJwH14,Ok movie chudali,Neutral,No,Not Able to Judge
a7TokaJwH14,Movie Baga ledu,Poor,No,Not Able to Judge
a7TokaJwH14,Movie below average dialogues super climax not digested,Not Good,No,Not Able to Judge
a7TokaJwH14,Excellent movie Anna,Excellent,No,Not Able to Judge
a7TokaJwH14,Doola,Poor,No,Not Able to Judge
a7TokaJwH14,Nice movie,Neutral,No,Not Able to Judge
a7TokaJwH14,Bagundhi movie,Neutral,No,Not Able to Judge
a7TokaJwH14,Honest attempt movie Sai dharam tej acting super,Very Good,No,Not Able to Judge
a7TokaJwH14,Superb movie movie ki highlight Climax 🔥🔥🔥 deva katta direction 🔥😍🤙,Very Good,No,Not Able to Judge
a7TokaJwH14,Climax mind pothudiii anna block buster injaeetini chupincharu,Excellent,No,Not Able to Judge
a7TokaJwH14,Nice bro 👍,Neutral,No,Not Able to Judge
a7TokaJwH14,Super movie qnna,Very Good,No,Not Able to Judge
a7TokaJwH14,Movie ki highlight aa climax 🔥 nijanga jarigindi choopincharu deva katta garu and Ramyakrishna gari characterisation aayithe chala bagundhi,Very Good,No,Not Able to Judge
a7TokaJwH14,Morning show chusanu 😁 movie 🎥 chaala bavundhi 👌 please theatres ki vellu chudandi 🤗 piracy encourage cheyodhu 😉🔥.,Very Good,No,Not Able to Judge
a7TokaJwH14,Decent film..,Not Good,No,Not Able to Judge
OcVApEouCzQ,Super 😢,Very Good,No,Not Able to Judge
OcVApEouCzQ,"Movie made me cry bro 😢💖.Nani,mrunal,chinna pappa acting vere level 🔥.",Very Good,No,Not Able to Judge
OcVApEouCzQ,Super movie,Very Good,No,Not Able to Judge
OcVApEouCzQ,I didn t liked the movie bro😢,Poor,No,Not Able to Judge
PfkG03BCMM8,It s soo damn good movie,Very Good,No,Not Able to Judge
PfkG03BCMM8,Movie asal baledu ee review chusi nenu movie li vella🤦,Poor,No,Not Able to Judge
PfkG03BCMM8,A cinema bagunadee..nu vu sollu vedavaaaaaaaa,Neutral,No,Not Able to Judge
PfkG03BCMM8,Yes bro movie super undi,Very Good,No,Not Able to Judge
PfkG03BCMM8,Ee movie ki ve review ante ok..Movie nijangane bagundi full Comedy 😁,Very Good,No,Not Able to Judge
PfkG03BCMM8,BhaleUnnade deeni kante baagundi.,Neutral,No,Not Able to Judge
PfkG03BCMM8,Broo movie modda la vundhi,Poor,Yes,Not Able to Judge
PfkG03BCMM8,సినిమా బాలేదు,Poor,No,Not Able to Judge
PfkG03BCMM8,Cinema ela undhi MOGGA la undhi 😂 Appude virisina Malle moggala undhi,Poor,Yes,Not Able to Judge
PfkG03BCMM8,Cinemaa kekaa,Very Good,No,Not Able to Judge
PfkG03BCMM8,Yes 💯💯 PART 1 PART 2🔥 it was simple nd superb,Very Good,No,Not Able to Judge
PfkG03BCMM8,Anna nvu postive cheypina cinema flop,Poor,No,Not Able to Judge
PfkG03BCMM8,"Very Good movie, great decent comedy, well done satya!!",Very Good,No,Not Able to Judge
PfkG03BCMM8,Average,Neutral,No,Not Able to Judge
PfkG03BCMM8,👌👌👌👌👌,Very Good,No,Not Able to Judge
fx35UNObfsA,Adavi Shesh Movies Annintilo Naku Nachina Movie Yidhe,Very Good,No,Not Able to Judge
fx35UNObfsA,Best movie I ve seen in recent times 😍,Very Good,No,Not Able to Judge
fx35UNObfsA,Great movie,Excellent,No,Not Able to Judge
fx35UNObfsA,Great movie,Very Good,No,Not Able to Judge
fx35UNObfsA,Movie chala bagundhi,Very Good,No,Not Able to Judge
fx35UNObfsA,Great movie I m watch this year bast movies🇮🇳🇮🇳,Very Good,No,Not Able to Judge
fx35UNObfsA,One of the best movie Indian cinema 🤩 sesh anna elante Manchi movies enka teyale ..,Very Good,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit Roadto1million Roadto1M Trendingmovies southindianewmovie telugunewmovies onlinetelugumovies hindimovies 7,Very Good,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit Roadto1million Roadto1M Trendingmovies southindianewmovie telugunewmovies onlinetelugumovies hindimovies 5,Very Good,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit Roadto1million Roadto1M Trendingmovies southindianewmovie telugunewmovies onlinetelugumovies hindimovies 4,Very Good,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit Roadto1million Roadto1M Trendingmovies southindianewmovie telugunewmovies onlinetelugumovies hindimovies 3,Very Good,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit Roadto1million Roadto1M Trendingmovies southindianewmovie telugunewmovies onlinetelugumovies hindimovies 2,Very Good,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit Roadto1million Roadto1M Trendingmovies southindianewmovie telugunewmovies onlinetelugumovies hindimovies 1,Very Good,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit Roadto1million Roadto1M Trendingmovies southindianewmovie telugunewmovies onlinetelugumovies hindimovies,Very Good,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit Roadto1million Roadto1M Trendingmovies southindianewmovie telugunewmovies onlinetelugumovies hindimovies,Very Good,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit Roadto1million Roadto1M Trendingmovies southindianewmovie telugunewmovies onlinetelugumovies hindimovies,Very Good,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit Roadto1million Roadto1M Trendingmovies southindianewmovie telugunewmovies onlinetelugumovies hindimovies,Very Good,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit Roadto1million Roadto1M Trendingmovies southindianewmovie telugunewmovies onlinetelugumovies hindimovies,Very Good,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit Roadto1million Roadto1M Trendingmovies southindianewmovie telugunewmovies onlinetelugumovies hindimovies,Very Good,No,Not Able to Judge
fx35UNObfsA,Major must watch movie,Very Good,No,Not Able to Judge
fx35UNObfsA,"Blockbuster movie ni kuda minuslu cheptharu,..అలాంటి మీరు out and out అన్నప్పుడు ఎలా ఉంటుందో అర్థం అవుతుంది భయ్య..",Excellent,No,Not Able to Judge
fx35UNObfsA,Superb movie I really enjoy it very much and l seen movie at vizag superb,Very Good,No,Not Able to Judge
fx35UNObfsA,Bro nuvv intha curiosity and satisfaction tho chepav ante pakka blockbuster and must watch movie ani ardham ayindhi🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,Excellent,No,Not Able to Judge
fx35UNObfsA,I like this movie my best is major,Very Good,No,Not Able to Judge
fx35UNObfsA,Awesome movie 🎥👌,Excellent,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit,Excellent,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit,Excellent,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit,Excellent,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit,Excellent,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit,Excellent,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit,Excellent,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit,Excellent,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit,Excellent,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit,Excellent,No,Not Able to Judge
fx35UNObfsA,Trending Major Movie Review MajorTheFilm Telugu IndianCinema Top Tollywood Bollywood KOLLYWOOD Adivisesh MaheshBabu Southindia Blockbuster Superhit,Excellent,No,Not Able to Judge
fx35UNObfsA,Block buster movie 🎥👍🏻,Excellent,No,Not Able to Judge
fx35UNObfsA,Super,Very Good,No,Not Able to Judge
fx35UNObfsA,I m happy for the review waiting for 1st day morning show proud💪 of good🎥movie..,Very Good,No,Not Able to Judge
fx35UNObfsA,Another best movie from tollywood,Very Good,No,Not Able to Judge
fx35UNObfsA,Mind blowing movie 🥲,Excellent,No,Not Able to Judge
fx35UNObfsA,చాలా కాలం తరువాత i liked it పదం మారింది భయ్యా నిజం గా గుస్బుమ్స్ భయ్యా వెయిటింగ్ మూవీ కోసం 🔥🔥🔥,Very Good,No,Not Able to Judge
fx35UNObfsA,Super,Very Good,No,Not Able to Judge
fx35UNObfsA,Super movie. plz wach gays.,Very Good,No,Not Able to Judge
fx35UNObfsA,👌👌major,Very Good,No,Not Able to Judge
fx35UNObfsA,Goosebumps anna,Excellent,No,Not Able to Judge
fx35UNObfsA,Pakkka blockbuster😍🔥,Excellent,No,Not Able to Judge
fx35UNObfsA,Super bro,Very Good,No,Not Able to Judge
fx35UNObfsA,Vammo. 🙏🙏🙏. Chala rohua tarvatha meeru oka movie ni picchi picchi ga nacchindi annaru bhayya. i think movie next level . 🎉🎉🎉 Blockbuster. Congratulations to all team. 🎉🎉🎉,Excellent,No,Not Able to Judge
fx35UNObfsA,Blockbuster,Excellent,No,Not Able to Judge
fx35UNObfsA,Blockbuster movie peaks 🔥🔥,Excellent,No,Not Able to Judge
fx35UNObfsA,Bomma blockbuster 🔥,Excellent,No,Not Able to Judge
fx35UNObfsA,Adivi sesh anna action very level bro 🔥🔥🔥all best movie 🔥 pakka ede sesh bro God bless you bro,Very Good,No,Not Able to Judge
fx35UNObfsA,Super cinema bro🔥🔥,Very Good,No,Not Able to Judge
fx35UNObfsA,Nenu kuda vizag lo movie chusa bro . It s really superb movie.👌👌👌👌,Very Good,No,Not Able to Judge
fx35UNObfsA,Perfect pan India blockbuster 🔥🔥🔥,Excellent,No,Not Able to Judge
fx35UNObfsA,Sheshu anna goosebumps 🔥🔥🔥🔥,Excellent,No,Not Able to Judge
fx35UNObfsA,Movie keka untadi no doubt .review not required,Very Good,No,Not Able to Judge
fx35UNObfsA,Super,Very Good,No,Not Able to Judge
7mWGFrdTZUE,Super movie 👌,Very Good,No,Not Able to Judge
7mWGFrdTZUE,Movie thop asalu,Very Good,No,Not Able to Judge
7mWGFrdTZUE,Excellent movie,Excellent,No,Not Able to Judge
7mWGFrdTZUE,Movie is good super,Very Good,No,Not Able to Judge
7mWGFrdTZUE,Movie super ga undhi 👌,Very Good,No,Not Able to Judge
7mWGFrdTZUE,Move bagunde ninu chusena,Very Good,No,Not Able to Judge
hhY8q-eQqIU,Movie chala Baga tisaru .,Very Good,No,Not Able to Judge
hhY8q-eQqIU,Movie super undhi bro really,Very Good,No,Not Able to Judge
